"","playerID","W","club.300","CG","SHO","SV","IPouts","SO","yrs.played","last.year","best.7.ERA","best.7.WHIP","best.7.ERA_Plus","best.7.FIP","best.7.H9","best.7.HR9","best.7.BB9","best.7.SO9","best.7.SO_per_BB","Prime_years","best.7.Role","nameFirst","nameLast","HOF.Player","pred.prob","HOF.Score"
"141","braxtga01",50,"no",28,2,32,2814,412,10,1933,3.73,1.31,123,3.62,9.1,0.4,2.2,3.9,1.74,1926,"Reliever","Garland","Braxton","FALSE",7.90152572735657e-06,0
"142","brazlal01",97,"no",47,7,60,4130,554,10,1954,3.16,1.35,132,3.65,9.1,0.6,3.1,3.5,1.13,1949,"Reliever","Al","Brazle","FALSE",0.0043524444088606,0.4
"143","brechha01",133,"no",125,25,18,5723,901,12,1953,2.62,1.16,145,2.95,8,0.3,2.4,4.5,1.88,1947,"Starter","Harry","Brecheen","FALSE",0.0211749236613185,2.1
"144","breitte01",160,"no",301,12,3,8920,893,11,1901,3.89,1.43,116,4.32,9.4,0.3,3.5,2.5,0.71,1897,"Starter","Theodore","Breitenstein","FALSE",0.00355225575980117,0.4
"145","brettke01",83,"no",51,8,11,4579,807,14,1981,3.69,1.32,103,3.65,8.9,0.7,3,4.6,1.52,1975,"Starter","Ken","Brett","FALSE",9.82585139029197e-06,0
"146","breweji01",69,"no",1,1,132,3122,810,17,1976,2.33,1.08,167,2.96,6.4,0.7,3.3,8,2.39,1971,"Reliever","Jim","Brewer","FALSE",0.000320325009041728,0
"147","breweto01",91,"no",75,13,3,4528,733,8,1961,3.88,1.4,101,3.97,8.5,0.8,4,4.7,1.18,1957,"Starter","Tom","Brewer","FALSE",0.00019552291389438,0
"148","bridgto01",194,"no",200,33,10,8479,1674,16,1946,3.19,1.31,126,3.64,8.1,0.5,3.7,5.3,1.43,1938,"Starter","Tommy","Bridges","FALSE",0.126013692420068,12.6
"149","brilene01",129,"no",64,17,22,6335,1163,14,1978,2.95,1.23,115,3.21,8.9,0.7,2.2,4.9,2.26,1970,"Starter","Nelson","Briles","FALSE",0.000146825496680497,0
"150","brobepe01",41,"no",26,6,1,2889,536,8,1978,4.45,1.48,82,4.18,8.8,0.7,4.4,5,1.16,1975,"Starter","Pete","Broberg","FALSE",1.55489421668968e-06,0
"151","brocado01",52,"no",0,0,9,2640,642,15,2009,3.31,1.23,141,3.79,7.9,0.8,3,7.3,2.43,2002,"Reliever","Doug","Brocail","FALSE",5.70499734181042e-07,0
"152","brogler01",77,"no",52,18,2,4012,849,8,1966,3.62,1.32,110,3.93,7.9,0.9,3.7,5.9,1.58,1962,"Starter","Ernie","Broglio","FALSE",1.8653391847235e-05,0
"153","brosnji01",55,"no",7,2,67,2494,507,9,1963,3.21,1.3,122,3.52,8.2,0.8,3.5,5.4,1.52,1960,"Reliever","Jim","Brosnan","FALSE",9.56705181436044e-05,0
"154","brownbu01",51,"no",106,10,4,4355,501,9,1913,3.19,1.37,91,3.52,8.5,0.2,3.9,3.1,0.8,1909,"Starter","Buster","Brown","FALSE",6.72800926043834e-07,0
"155","browncl01",89,"no",62,8,64,4457,410,15,1942,3.97,1.36,108,3.99,10.2,0.6,2,2.4,1.23,1936,"Reliever","Clint","Brown","FALSE",0.000167642159930999,0
"156","brownha01",85,"no",47,13,11,5040,710,14,1964,3.53,1.14,111,3.52,8.5,0.9,1.7,3.8,2.21,1959,"Starter","Hal","Brown","FALSE",5.07158562141163e-05,0
"157","brownja01",47,"no",26,8,3,2678,516,7,1977,4.18,1.44,90,3.91,9.3,0.7,3.3,5.1,1.54,1974,"Starter","Jackie","Brown","FALSE",5.99384290615583e-07,0
"158","brownju01",33,"no",7,2,29,1792,301,12,1941,3.69,1.44,130,3.87,9,0.4,3.6,4.1,1.14,1937,"Reliever","Jumbo","Brown","FALSE",5.74507685679431e-06,0
"159","brownke01",211,"no",72,17,0,9769,2397,19,2005,2.51,1.07,185,2.88,7.6,0.5,2,7.9,3.94,1999,"Starter","Kevin","Brown","FALSE",0.294167512506158,29.4
"160","brownll01",91,"no",77,10,21,5079,510,12,1940,3.85,1.42,115,4.33,9.5,0.5,3,2.7,0.9,1931,"Starter","Lloyd","Brown","FALSE",1.78914704150964e-05,0
"161","brownma01",76,"no",18,2,48,3226,435,10,1946,3.42,1.4,124,3.71,9.8,0.4,2.9,3.5,1.21,1939,"Reliever","Mace","Brown","FALSE",0.000281940509495769,0
"162","brownmo01",239,"no",271,55,49,9517,1375,14,1916,1.55,0.95,176,2.11,6.8,0.1,1.8,4.1,2.33,1908,"Starter","Mordecai","Brown","TRUE",0.999870035315225,100
"163","brownto05",123,"no",31,12,0,5763,1000,12,1995,3.69,1.21,105,4.18,8.5,1.1,2.3,4.7,2,1989,"Starter","Tom","Browning","FALSE",8.19393648896585e-05,0
"164","brucebo01",49,"no",26,6,1,3367,733,9,1967,3.64,1.3,102,3.3,8.9,0.7,2.5,6.1,2.41,1963,"Starter","Bob","Bruce","FALSE",2.07377789780353e-07,0
"165","brunege01",69,"no",39,15,4,4295,921,15,1971,3.26,1.24,107,3.41,7.4,0.7,3.3,5.8,1.73,1966,"Starter","George","Brunet","FALSE",3.18822863474709e-07,0
"166","brusswa01",28,"no",0,0,14,1454,273,9,1985,3.38,1.33,128,3.51,8.4,0.5,3.5,5.2,1.52,1981,"Reliever","Warren","Brusstar","FALSE",6.86267316337367e-06,0
"167","buehrma01",214,"no",33,10,0,9850,1870,16,2015,3.61,1.23,122,4.05,9.1,1,2,5.4,2.73,2004,"Starter","Mark","Buehrle","FALSE",0.0147603106166809,1.5
"168","buffich01",233,"no",351,30,3,10212,1700,11,1892,2.71,1.16,128,2.92,8.3,0.2,1.9,5,2.59,1887,"Starter","Charlie","Buffinton","FALSE",0.318305438177455,31.8
"169","buhlbo01",166,"no",111,20,6,7761,1268,15,1967,3.06,1.35,129,3.93,7.8,0.7,4.3,4.6,1.07,1957,"Starter","Bob","Buhl","FALSE",0.00823915418731241,0.8
"170","bunkewa01",60,"no",34,5,5,3256,569,9,1971,3.42,1.2,107,3.77,7.9,0.9,2.7,4.7,1.71,1967,"Starter","Wally","Bunker","FALSE",2.86111208919061e-06,0
"171","bunniji01",224,"no",151,40,16,11281,2855,17,1971,2.64,1.06,138,2.87,7.6,0.8,2,7.2,3.59,1963,"Starter","Jim","Bunning","TRUE",0.348750613908764,34.9
"172","burbada01",115,"no",6,1,3,5333,1398,15,2004,4.11,1.4,111,4.44,8.8,1,3.9,7.1,1.8,1998,"Starter","Dave","Burba","FALSE",1.58009276493978e-05,0
"173","burdele01",203,"no",158,33,31,9202,1074,18,1967,3.13,1.19,126,3.38,8.8,0.7,1.9,3.2,1.72,1958,"Starter","Lew","Burdette","FALSE",0.317117437663243,31.7
"174","burgmto01",79,"no",0,0,102,3776,584,17,1984,2.4,1.16,160,3.3,8.1,0.6,2.3,4.3,1.92,1979,"Reliever","Tom","Burgmeier","FALSE",0.000192665799727014,0
"175","burkebo01",38,"no",27,4,5,2756,299,10,1937,3.9,1.34,111,4.06,8.8,0.3,3.4,2.9,0.85,1930,"Reliever","Bobby","Burke","FALSE",3.07754696517095e-05,0
"176","burkejo03",166,"no",21,6,1,7945,1766,15,2003,3.87,1.29,113,3.71,9.1,0.8,2.4,6,2.51,1995,"Starter","John","Burkett","FALSE",0.000671062846256251,0.1
"177","burketi01",49,"no",0,0,102,2098,444,8,1992,2.62,1.18,169,3.4,7.8,0.7,2.8,5.9,2.1,1988,"Reliever","Tim","Burke","FALSE",0.000806717459807407,0.1
"178","burneaj01",164,"no",24,10,0,8194,2513,17,2015,3.42,1.24,124,3.35,7.7,0.7,3.4,8.9,2.64,2006,"Starter","A. J.","Burnett","FALSE",0.000151697274754036,0
"179","burrira01",108,"no",47,10,4,6566,1065,15,1987,3.5,1.32,108,3.88,8.9,0.8,3,4.3,1.43,1979,"Starter","Ray","Burris","FALSE",6.62510252427856e-06,0
"180","busbyst01",70,"no",53,7,0,3182,659,8,1980,3.64,1.35,107,3.51,8.6,0.6,3.3,5.9,1.77,1976,"Starter","Steve","Busby","FALSE",5.58670068171323e-06,0
"181","bushda01",56,"no",6,3,0,3433,768,9,2013,4.7,1.3,94,4.65,9.3,1.3,2.3,6.1,2.71,2008,"Starter","Dave","Bush","FALSE",8.33757654234193e-07,0
"182","bushgu01",176,"no",151,16,34,8166,850,17,1945,3.28,1.33,128,3.95,9.2,0.4,2.8,2.8,0.99,1931,"Starter","Guy","Bush","FALSE",0.0103345225383676,1
"183","bushjo01",195,"no",225,35,20,9262,1319,17,1928,2.99,1.32,116,3.44,8.2,0.2,3.6,3.9,1.1,1920,"Starter","Bullet Joe","Bush","FALSE",0.0286982364196067,2.9
"184","butchma01",95,"no",104,14,9,5359,485,10,1945,3.26,1.35,118,3.7,9.4,0.4,2.7,2.4,0.88,1941,"Starter","Max","Butcher","FALSE",6.45463346656721e-05,0
"185","buzhajo01",71,"no",44,15,7,4472,678,11,1968,3.39,1.23,109,3.49,8.4,0.7,2.6,4.3,1.62,1964,"Starter","John","Buzhardt","FALSE",1.07265324945123e-05,0
"186","byrdpa01",109,"no",17,6,0,5091,923,14,2009,4.02,1.26,112,4.56,9.3,1.3,1.9,4.9,2.54,2001,"Starter","Paul","Byrd","FALSE",1.28263899974982e-05,0
"187","byrneto01",85,"no",65,12,12,4086,766,13,1957,3.78,1.58,111,4.79,7.2,0.7,7.2,5.2,0.72,1952,"Starter","Tommy","Byrne","FALSE",0.000834674496234179,0.1
"188","cadargr01",38,"no",4,2,14,2173,539,10,1998,3.93,1.51,104,4.05,8.5,0.6,4.7,7,1.49,1992,"Reliever","Greg","Cadaret","FALSE",8.30869356248591e-08,0
"189","caldwea01",33,"no",18,5,25,1763,202,8,1948,4.57,1.54,99,4.52,10.5,0.6,3.8,3.1,0.81,1941,"Reliever","Earl","Caldwell","FALSE",0.0002059744728711,0
"190","caldwmi01",137,"no",98,23,18,7226,939,14,1984,3.39,1.25,116,3.81,9,0.8,2.1,3.5,1.67,1978,"Starter","Mike","Caldwell","FALSE",0.000312772046265417,0
"191","caldwra02",133,"no",184,21,9,6726,1006,12,1921,2.83,1.2,106,2.96,7.8,0.2,3,4,1.36,1915,"Starter","Ray","Caldwell","FALSE",0.000706345252650862,0.1
"192","callani01",99,"no",169,11,2,4809,445,8,1903,3.37,1.36,116,3.62,9.7,0.2,2.4,2.5,1.01,1899,"Starter","Jimmy","Callahan","FALSE",9.78805461739949e-05,0
"193","camniho01",133,"no",137,20,15,6256,915,11,1915,2.56,1.15,118,2.72,7.8,0.2,2.6,4.1,1.57,1910,"Starter","Howie","Camnitz","FALSE",0.00324393315143518,0.3
"194","campbbi02",83,"no",2,1,126,3688,864,15,1987,3.05,1.26,123,3.31,7.7,0.5,3.7,6.5,1.79,1979,"Reliever","Bill","Campbell","FALSE",0.000183478236811591,0
"195","campri01",56,"no",5,0,57,2827,407,9,1985,3.33,1.39,124,4,9.3,0.7,3.2,3.8,1.2,1981,"Reliever","Rick","Camp","FALSE",1.96547065759824e-05,0
"196","campsh01",29,"no",0,0,12,1777,403,11,2014,3.83,1.35,112,4.01,9.6,0.9,2.6,6.1,2.4,2009,"Reliever","Shawn","Camp","FALSE",1.45966543305599e-07,0
"197","candejo01",177,"no",54,13,29,7577,1673,19,1993,2.84,1.13,139,3.27,8.2,0.9,1.9,6,3.1,1981,"Starter","John","Candelaria","FALSE",0.00757315346527749,0.8
"198","candito01",151,"no",68,11,0,8175,1735,16,1999,3.12,1.22,130,3.5,8.1,0.6,2.8,6.2,2.27,1991,"Starter","Tom","Candiotti","FALSE",7.86702419208525e-05,0
"199","cantwbe01",76,"no",75,6,21,4602,348,11,1937,3.64,1.28,122,4.14,9.3,0.5,2.2,2.1,0.98,1932,"Starter","Ben","Cantwell","FALSE",3.6809080580295e-05,0
"200","cardwdo01",102,"no",72,17,7,6368,1211,14,1970,3.38,1.22,106,3.67,8.2,0.8,2.7,4.7,1.75,1965,"Starter","Don","Cardwell","FALSE",9.39334262059228e-06,0
"201","carlete01",100,"no",91,16,9,4822,808,8,1940,3.73,1.32,113,3.93,8.9,0.5,3,4.5,1.49,1935,"Starter","Tex","Carleton","FALSE",0.000456028993670304,0
"202","carlsha01",114,"no",121,17,19,6006,590,14,1930,3.58,1.31,110,3.71,9.9,0.4,1.9,2.2,1.17,1924,"Starter","Hal","Carlson","FALSE",0.000177409034212286,0
"203","carltst01",329,"yes",254,55,2,15652,4136,24,1988,2.49,1.11,151,2.7,7.3,0.6,2.7,7.7,2.9,1977,"Starter","Steve","Carlton","TRUE",0.952257980435765,95.2
"204","carmado01",53,"no",7,3,11,2765,598,10,1992,4.09,1.33,103,4.44,8.4,1.1,3.6,5.6,1.56,1988,"Reliever","Don","Carman","FALSE",6.46171248778264e-06,0
"205","carpech01",144,"no",33,15,0,6658,1697,15,2012,3.31,1.19,135,3.52,8.5,0.8,2.2,7.2,3.27,2006,"Starter","Chris","Carpenter","FALSE",0.000533790593037565,0.1
"206","carraal01",50,"no",30,4,16,2583,252,8,1949,3.69,1.42,102,3.87,9.3,0.4,3.5,2.6,0.73,1942,"Reliever","Alex","Carrasquel","FALSE",3.88394098894295e-05,0
"207","carradj01",24,"no",1,0,2,1481,315,8,2012,4.48,1.47,97,4.35,9.6,0.8,3.7,5.6,1.52,2007,"Reliever","D. J.","Carrasco","FALSE",8.49714922564306e-07,0
"208","carrahe01",44,"no",0,0,19,2497,662,12,2007,3.52,1.39,139,4,8.3,0.7,4.1,6.9,1.68,1999,"Reliever","Hector","Carrasco","FALSE",1.72088846550636e-06,0
"209","carrocl02",96,"no",1,0,143,4060,681,15,1978,2.46,1.22,149,3.17,8.3,0.5,2.6,4.5,1.74,1972,"Reliever","Clay","Carroll","FALSE",0.00121462593060651,0.1
"210","carroow01",64,"no",71,2,5,3992,311,9,1934,4.14,1.47,101,4.17,10,0.3,3,2.1,0.7,1929,"Starter","Ownie","Carroll","FALSE",4.14954742315948e-06,0
"211","carseki01",116,"no",218,4,3,6700,486,10,1901,4.82,1.6,93,4.57,11,0.3,3.2,1.6,0.51,1895,"Starter","Kid","Carsey","FALSE",0.000105387384575877,0
"212","carutbo01",218,"no",298,24,3,8486,900,9,1892,2.67,1.11,132,3.2,8.3,0.2,1.7,3,1.79,1887,"Starter","Bob","Caruthers","FALSE",0.828832259304025,82.9
"213","caseyhu01",75,"no",24,3,55,2819,349,9,1949,3.25,1.29,128,3.75,8.6,0.5,2.7,3.3,1.22,1943,"Reliever","Hugh","Casey","FALSE",0.00028427349964681,0
"214","castege01",76,"no",62,6,39,4133,595,12,1946,3.93,1.44,108,4.41,9.4,0.8,3.8,3.8,1,1940,"Starter","George","Caster","FALSE",7.18131845196833e-05,0
"215","castifr01",82,"no",10,3,2,4786,1101,13,2005,4.09,1.28,108,4.11,8.8,1,2.6,6.2,2.35,1995,"Starter","Frank","Castillo","FALSE",1.75136297100956e-06,0
"216","castito02",28,"no",0,0,22,1580,333,10,1998,3.62,1.37,125,4.06,9.3,0.9,2.9,5.7,1.96,1994,"Reliever","Tony","Castillo","FALSE",3.32768618887507e-07,0
"217","castrbi01",31,"no",0,0,45,1639,203,10,1983,2.97,1.26,136,3.62,9,0.5,2.3,3.4,1.44,1978,"Reliever","Bill","Castro","FALSE",4.91092951020934e-06,0
"218","caudibi01",35,"no",0,0,106,2001,620,9,1987,3.35,1.27,130,3.7,7.4,1,3.9,8.7,2.22,1983,"Reliever","Bill","Caudill","FALSE",3.68071904783099e-06,0
"219","chacosh01",45,"no",0,0,36,2766,619,8,2008,4.83,1.48,94,5.34,8.8,1.3,4.4,6,1.35,2005,"Starter","Shawn","Chacon","FALSE",9.31737290562284e-07,0
"220","chambel01",157,"no",264,16,1,7565,1133,10,1896,3.37,1.36,119,3.77,8.5,0.2,3.6,4,1.12,1890,"Starter","Ice Box","Chamberlain","FALSE",0.00386632601877893,0.4
"221","chancde01",128,"no",83,33,23,6442,1534,11,1971,2.66,1.14,136,2.85,7.3,0.5,2.9,6.6,2.31,1966,"Starter","Dean","Chance","FALSE",0.0051395770403089,0.5
"222","chandsp01",109,"no",109,26,6,4455,614,11,1947,2.54,1.17,154,3.16,7.6,0.3,2.8,4,1.46,1942,"Starter","Spud","Chandler","FALSE",0.0125870462787403,1.3
"223","charlno01",51,"no",1,1,97,2698,808,13,2001,2.91,1.19,137,3.17,7.3,0.6,3.6,7.9,2.2,1993,"Reliever","Norm","Charlton","FALSE",2.90790089854206e-05,0
"224","chaseke01",53,"no",62,4,1,3495,582,8,1943,4.26,1.61,97,4.21,9.1,0.4,5.2,4.5,0.86,1940,"Starter","Ken","Chase","FALSE",5.52882068263093e-06,0
"225","chenbr01",82,"no",4,1,1,4596,1140,17,2015,3.84,1.29,113,4.6,8.5,1.3,3.1,6.5,2.08,2006,"Starter","Bruce","Chen","FALSE",1.83327855556544e-07,0
"226","chenela01",116,"no",132,20,19,5644,926,9,1919,2.6,1.22,115,2.97,7.5,0.2,3.5,4.4,1.28,1915,"Starter","Larry","Cheney","FALSE",0.00109940220704814,0.1
"227","chesbja01",198,"no",260,35,5,8690,1265,11,1909,2.41,1.1,129,2.65,7.7,0.1,2,4.2,2.11,1903,"Starter","Jack","Chesbro","TRUE",0.1996851203072,20
"228","chipmbo01",51,"no",29,7,14,2642,322,12,1952,3.7,1.43,107,4.07,8.8,0.6,4.1,3.3,0.81,1948,"Reliever","Bob","Chipman","FALSE",3.18485521445593e-05,0
"229","choatra01",16,"no",0,0,7,1224,348,15,2015,3.69,1.25,118,3.44,7.4,0.4,4,7.9,1.95,2009,"Reliever","Randy","Choate","FALSE",2.79721520874296e-07,0
"230","chrisja01",27,"no",0,0,16,1301,384,11,2005,3.74,1.39,127,3.83,7.6,0.6,4.8,8.9,1.88,1999,"Reliever","Jason","Christiansen","FALSE",3.94816036769672e-07,0
"231","chrisla01",83,"no",27,6,4,4208,781,11,1983,3.64,1.24,104,3.28,8.8,0.6,2.3,5,2.15,1979,"Starter","Larry","Christenson","FALSE",2.30927188689832e-05,0
"232","chrisru01",54,"no",46,3,35,2999,424,7,1948,3.37,1.33,108,3.41,8.4,0.3,3.4,3.8,1.11,1945,"Starter","Russ","Christopher","FALSE",1.76488389479302e-05,0
"233","cicoted01",209,"no",249,35,24,9678,1374,14,1920,1.89,1.08,158,2.48,7.3,0.1,2.2,3.9,1.76,1914,"Starter","Eddie","Cicotte","FALSE",0.538398342745332,53.8
"234","clancji01",140,"no",74,11,10,7552,1422,15,1991,3.69,1.28,107,3.94,8.5,0.9,3,5.2,1.71,1985,"Starter","Jim","Clancy","FALSE",9.70155771031437e-05,0
"235","clarkjo01",328,"yes",485,37,5,13609,1978,12,1894,2.53,1.15,142,3.2,8.1,0.3,2.2,4.2,1.92,1888,"Starter","John","Clarkson","TRUE",0.992336187786136,99.2
"236","clarkma01",74,"no",15,3,0,3739,728,10,2000,4.22,1.34,106,4.22,9.6,1,2.4,5.6,2.36,1995,"Starter","Mark","Clark","FALSE",3.96157840490906e-06,0
"237","clarkwa02",111,"no",91,14,16,5242,643,12,1937,3.39,1.24,129,3.57,9.3,0.4,1.9,3.6,1.88,1930,"Starter","Watty","Clark","FALSE",0.00107224951988381,0.1
"238","clearma01",71,"no",0,0,83,2413,804,11,1990,3.45,1.48,119,3.65,7.2,0.5,5.9,9.1,1.54,1983,"Reliever","Mark","Clear","FALSE",2.24036277187778e-05,0
"239","clemema01",87,"no",6,3,0,4238,1217,9,2006,4.37,1.38,104,4.2,8.3,0.9,4.1,7.9,1.92,2002,"Starter","Matt","Clement","FALSE",1.78697366452921e-05,0
"240","clemero02",354,"yes",118,46,0,14750,4672,24,2007,2.29,1.05,189,2.71,6.8,0.5,2.6,9,3.42,1997,"Starter","Roger","Clemens","FALSE",0.999658758199185,100
"241","clevere01",105,"no",57,12,25,5427,930,13,1981,3.79,1.3,100,3.59,9.2,0.8,2.5,4.5,1.78,1976,"Starter","Reggie","Cleveland","FALSE",9.97031592152481e-05,0
"242","clevete01",36,"no",6,2,30,2084,361,8,1962,4.13,1.43,95,3.92,9.2,0.7,3.6,4.7,1.32,1959,"Reliever","Tex","Clevenger","FALSE",6.70224251856181e-06,0
"243","clonito01",113,"no",63,13,6,5303,1120,12,1972,3.76,1.34,96,3.81,8.2,0.8,3.8,6,1.57,1966,"Starter","Tony","Cloninger","FALSE",6.61568063484161e-05,0
"244","coateji01",43,"no",13,4,15,2050,396,9,1967,4,1.37,99,3.99,8.5,0.9,3.7,5.1,1.39,1963,"Reliever","Jim","Coates","FALSE",9.81515773348028e-06,0
"245","coffmdi01",72,"no",47,8,38,4381,372,15,1945,4.12,1.46,108,4.34,10.4,0.5,2.9,2.4,0.81,1935,"Reliever","Dick","Coffman","FALSE",2.97703494362608e-05,0
"246","colboji01",83,"no",60,8,7,4792,688,10,1978,3.65,1.29,102,3.76,8.9,0.8,2.6,3.9,1.52,1974,"Starter","Jim","Colborn","FALSE",1.06697894617399e-05,0
"247","colemjo04",52,"no",60,11,6,3402,444,10,1955,4.17,1.49,99,4.19,8.9,0.6,4.2,3.8,0.9,1951,"Starter","Joe","Coleman","FALSE",4.96459554567487e-06,0
"248","colemjo05",142,"no",94,18,7,7708,1728,15,1979,3.26,1.25,112,3.51,7.9,0.8,3.3,6.6,1.98,1973,"Starter","Joe","Coleman","FALSE",6.39014436988365e-05,0
"249","colliph01",80,"no",64,4,24,3973,423,8,1935,4.66,1.54,94,4.94,10.4,0.8,3.3,2.9,0.87,1932,"Starter","Phil","Collins","FALSE",2.39284325752228e-05,0
"250","collira01",84,"no",90,19,4,4008,511,7,1915,2.51,1.13,127,2.54,8.4,0.1,1.7,3.4,1.93,1912,"Starter","Ray","Collins","FALSE",0.000498925733805774,0
"251","colliri01",108,"no",84,15,5,5137,569,11,1931,3.59,1.4,116,4.24,8.9,0.4,3.6,3.2,0.89,1926,"Starter","Rip","Collins","FALSE",0.000219924264818065,0
"252","colomje01",19,"no",0,0,6,1279,330,10,2010,4.48,1.48,105,4.79,8.4,1.1,4.8,7.1,1.48,2004,"Reliever","Jesus","Colome","FALSE",2.04593573107987e-07,0
"253","coneda01",194,"no",56,22,1,8696,2668,17,2003,2.92,1.21,145,3.44,7.2,0.7,3.8,8.3,2.2,1994,"Starter","David","Cone","FALSE",0.0351827306864474,3.5
"254","conlege01",91,"no",69,13,9,4766,888,11,1963,3.45,1.28,115,3.53,8.6,0.8,2.8,5.1,1.79,1958,"Starter","Gene","Conley","FALSE",4.74139337255423e-05,0
"255","connasa01",49,"no",33,2,31,2983,345,12,1934,4.14,1.54,100,4.16,10,0.3,3.8,3.1,0.81,1928,"Reliever","Sarge","Connally","FALSE",5.12420412857805e-06,0
"256","consusa01",51,"no",24,5,26,2428,193,8,1957,3.38,1.3,125,3.61,8.9,0.5,2.7,2.1,0.79,1953,"Reliever","Sandy","Consuegra","FALSE",0.000414755175901916,0
"257","contrjo01",78,"no",5,3,9,3519,889,11,2013,4.34,1.32,103,4.23,8.6,1.1,3.3,6.9,2.11,2006,"Starter","Jose","Contreras","FALSE",1.73018672620681e-05,0
"258","cookaa01",76,"no",12,3,0,4219,578,11,2012,4.11,1.4,107,4.31,10.1,0.8,2.4,3.8,1.61,2006,"Starter","Aaron","Cook","FALSE",1.96658240359845e-06,0
"259","cookde01",64,"no",6,3,9,3035,739,15,2002,3.82,1.31,111,4.4,8.5,1.3,3.2,5.8,1.79,1995,"Reliever","Dennis","Cook","FALSE",1.32475900264576e-06,0
"260","coombja01",158,"no",187,35,8,6960,1052,14,1920,2.31,1.17,132,2.73,7.1,0.1,3.2,4.5,1.4,1911,"Starter","Jack","Coombs","FALSE",0.0154646192969231,1.5
"261","coopemo01",128,"no",128,33,14,5522,913,11,1949,2.71,1.19,141,3.03,7.9,0.3,2.6,4.4,1.67,1943,"Starter","Mort","Cooper","FALSE",0.0168374158618548,1.7
"262","coopewi01",216,"no",279,35,14,10440,1252,15,1926,2.51,1.18,136,2.91,8.5,0.2,2.1,3.7,1.75,1918,"Starter","Wilbur","Cooper","FALSE",0.171445309875178,17.1
"263","cordefr01",47,"no",0,0,329,2474,796,14,2012,2.59,1.22,173,3.05,7.3,0.5,3.7,9.2,2.5,2006,"Reliever","Francisco","Cordero","FALSE",0.00285080863254776,0.3
"264","cormila01",24,"no",0,0,3,1406,276,8,2011,4.93,1.62,95,5.2,10.1,1.1,4.4,5.3,1.21,2007,"Reliever","Lance","Cormier","FALSE",3.90119489324733e-07,0
"265","cormirh01",71,"no",7,1,2,3665,760,16,2007,3.54,1.25,141,4.02,8.9,0.8,2.5,5.7,2.29,2001,"Reliever","Rheal","Cormier","FALSE",1.13560016334676e-05,0
"266","corpama01",13,"no",0,0,34,1123,264,7,2013,4.14,1.34,117,4.06,9.3,0.9,2.7,6.3,2.33,2009,"Reliever","Manny","Corpas","FALSE",1.01279912879843e-06,0
"267","correke01",76,"no",2,1,0,4286,906,13,2015,3.98,1.35,106,4.3,9.4,1,2.7,5.7,2.11,2008,"Starter","Kevin","Correia","FALSE",3.10018143237929e-07,0
"268","corsiji01",22,"no",0,0,7,1444,290,10,1999,2.93,1.32,164,4.1,8.2,0.7,3.8,5.6,1.48,1995,"Reliever","Jim","Corsi","FALSE",4.02095576016712e-06,0
"269","cottsne01",21,"no",0,0,4,1330,421,10,2015,3.69,1.29,149,4.19,8.1,1.2,3.5,8.5,2.43,2009,"Reliever","Neal","Cotts","FALSE",8.46115959050879e-07,0
"270","covelha01",81,"no",83,13,9,3744,511,9,1918,2.42,1.16,120,2.71,7.7,0.1,2.5,3.7,1.49,1913,"Starter","Harry","Coveleski","FALSE",3.50259904209135e-05,0
"271","covelst01",215,"no",224,38,21,9246,981,14,1928,2.55,1.2,141,3.15,8.3,0.2,2.3,2.9,1.28,1922,"Starter","Stan","Coveleski","TRUE",0.611383702189183,61.1
"272","coxda01",74,"no",21,5,8,3894,723,11,1995,3.37,1.3,120,3.62,8.9,0.7,2.7,4.7,1.74,1987,"Starter","Danny","Cox","FALSE",6.89393179416516e-06,0
"273","craigro01",74,"no",58,7,19,4609,803,12,1966,3.27,1.28,120,3.83,8.6,1,2.8,4.6,1.6,1960,"Starter","Roger","Craig","FALSE",3.16350623399203e-06,0
"274","crainje01",45,"no",0,0,4,1596,440,10,2013,2.82,1.21,174,3.61,7.5,0.7,3.3,7.3,2.21,2009,"Reliever","Jesse","Crain","FALSE",2.75543631640992e-05,0
"275","cranddo01",102,"no",91,9,25,4640,606,10,1918,2.79,1.24,108,2.97,8.9,0.3,2.2,3.5,1.63,1913,"Reliever","Doc","Crandall","FALSE",0.000104400249652769,0
"276","craneed01",72,"no",146,7,2,4653,719,8,1893,3.99,1.56,96,4.05,8.7,0.2,5.1,4.1,0.8,1890,"Starter","Ed","Crane","FALSE",1.12382208082539e-05,0
"277","crawfst01",30,"no",2,0,19,1688,320,10,1991,3.93,1.44,102,3.9,10,0.8,3,5.2,1.74,1986,"Reliever","Steve","Crawford","FALSE",4.00307588502349e-07,0
"278","crimch01",47,"no",0,0,45,2089,334,8,1994,3.78,1.35,109,4.18,9.4,0.9,2.7,4.2,1.6,1990,"Reliever","Chuck","Crim","FALSE",7.80364960586947e-06,0
"279","crowdal01",167,"no",150,16,22,7033,799,11,1936,3.81,1.35,113,4.22,9.2,0.5,2.8,3,1.05,1930,"Starter","General","Crowder","FALSE",0.021646468267596,2.2
"280","cruzju02",38,"no",0,0,6,1965,659,12,2012,3.39,1.35,134,4.05,7.6,0.9,4.7,9,1.92,2006,"Reliever","Juan","Cruz","FALSE",3.34534212768312e-07,0
"281","cuellmi01",185,"no",172,36,11,8424,1632,15,1977,2.9,1.14,127,3.34,7.8,0.8,2.5,5,2,1971,"Starter","Mike","Cuellar","FALSE",0.117799324372382,11.8
